,Date,Rainfall
70358,2017-05-22,0.0
70359,2017-05-23,0.0
70360,2017-05-24,0.0
70361,2017-05-25,0.0
70362,2017-05-26,0.0
70363,2017-05-27,0.0
70364,2017-05-28,6.8
70365,2017-05-29,1.4
70366,2017-05-30,2.2
70367,2017-05-31,5.4
70368,2017-06-01,0.4
70369,2017-06-02,0.0
70370,2017-06-03,0.0
70371,2017-06-04,0.0
70372,2017-06-05,0.0
70373,2017-06-06,6.4
70374,2017-06-07,0.0
70375,2017-06-08,0.0
70376,2017-06-09,1.8
70377,2017-06-10,0.0
70378,2017-06-11,0.2
70379,2017-06-12,0.0
70380,2017-06-13,0.0
70381,2017-06-14,0.0
70382,2017-06-15,0.0
70383,2017-06-16,0.0
70384,2017-06-17,0.0
70385,2017-06-18,0.0
70386,2017-06-19,0.0
70387,2017-06-20,0.0
70388,2017-06-21,0.6
70389,2017-06-22,0.2
70390,2017-06-23,0.0
70391,2017-06-24,1.4
70392,2017-06-25,0.0
