,Date,Location,WindSpeed9am
131772,2014-01-14,Hobart,7.0
131773,2014-01-15,Hobart,13.0
131774,2014-01-16,Hobart,11.0
131775,2014-01-17,Hobart,35.0
131776,2014-01-18,Hobart,13.0
131777,2014-01-19,Hobart,11.0
131778,2014-01-20,Hobart,9.0
131779,2014-01-21,Hobart,24.0
131780,2014-01-22,Hobart,13.0
131781,2014-01-23,Hobart,9.0
131782,2014-01-24,Hobart,9.0
131783,2014-01-25,Hobart,17.0
131784,2014-01-26,Hobart,15.0
131785,2014-01-27,Hobart,20.0
131786,2014-01-28,Hobart,20.0
131787,2014-01-29,Hobart,11.0
131788,2014-01-30,Hobart,19.0
131789,2014-01-31,Hobart,11.0
131790,2014-02-01,Hobart,17.0
131791,2014-02-02,Hobart,13.0
131792,2014-02-03,Hobart,2.0
131793,2014-02-04,Hobart,15.0
131794,2014-02-05,Hobart,7.0
131795,2014-02-06,Hobart,20.0
131796,2014-02-07,Hobart,13.0
131797,2014-02-08,Hobart,6.0
131798,2014-02-09,Hobart,4.0
131799,2014-02-10,Hobart,7.0
131800,2014-02-11,Hobart,15.0
131801,2014-02-12,Hobart,11.0
131802,2014-02-13,Hobart,17.0
131803,2014-02-14,Hobart,17.0
131804,2014-02-15,Hobart,19.0
131805,2014-02-16,Hobart,11.0
131806,2014-02-17,Hobart,0.0
131807,2014-02-18,Hobart,4.0
131808,2014-02-19,Hobart,11.0
131809,2014-02-20,Hobart,31.0
131810,2014-02-21,Hobart,26.0
131811,2014-02-22,Hobart,17.0
131812,2014-02-23,Hobart,24.0
131813,2014-02-24,Hobart,15.0
131814,2014-02-25,Hobart,22.0
131815,2014-02-26,Hobart,9.0
131816,2014-02-27,Hobart,11.0
131817,2014-02-28,Hobart,20.0
131818,2014-03-01,Hobart,4.0
131819,2014-03-02,Hobart,19.0
131820,2014-03-03,Hobart,7.0
131821,2014-03-04,Hobart,20.0
131822,2014-03-05,Hobart,2.0
131823,2014-03-06,Hobart,9.0
131824,2014-03-07,Hobart,11.0
131825,2014-03-08,Hobart,4.0
131826,2014-03-09,Hobart,20.0
131827,2014-03-10,Hobart,19.0
131828,2014-03-11,Hobart,19.0
131829,2014-03-12,Hobart,17.0
131830,2014-03-13,Hobart,17.0
131831,2014-03-14,Hobart,7.0
131832,2014-03-15,Hobart,7.0
131833,2014-03-16,Hobart,22.0
131834,2014-03-17,Hobart,28.0
131835,2014-03-18,Hobart,7.0
131836,2014-03-19,Hobart,17.0
131837,2014-03-20,Hobart,15.0
131838,2014-03-21,Hobart,6.0
131839,2014-03-22,Hobart,19.0
131840,2014-03-23,Hobart,11.0
131841,2014-03-24,Hobart,6.0
131842,2014-03-25,Hobart,9.0
131843,2014-03-26,Hobart,9.0
131844,2014-03-27,Hobart,11.0
131845,2014-03-28,Hobart,11.0
131846,2014-03-29,Hobart,7.0
131847,2014-03-30,Hobart,0.0
131848,2014-03-31,Hobart,22.0
131849,2014-04-01,Hobart,19.0
131850,2014-04-02,Hobart,39.0
131851,2014-04-03,Hobart,19.0
131852,2014-04-04,Hobart,11.0
131853,2014-04-05,Hobart,15.0
131854,2014-04-06,Hobart,0.0
131855,2014-04-07,Hobart,13.0
131856,2014-04-08,Hobart,20.0
131857,2014-04-09,Hobart,2.0
131858,2014-04-10,Hobart,15.0
131859,2014-04-11,Hobart,31.0
131860,2014-04-12,Hobart,15.0
131861,2014-04-13,Hobart,17.0
131862,2014-04-14,Hobart,11.0
131863,2014-04-15,Hobart,13.0
131864,2014-04-16,Hobart,17.0
131865,2014-04-17,Hobart,13.0
131866,2014-04-18,Hobart,6.0
131867,2014-04-19,Hobart,20.0
131868,2014-04-20,Hobart,22.0
131869,2014-04-21,Hobart,15.0
131870,2014-04-22,Hobart,13.0
131871,2014-04-23,Hobart,15.0
131872,2014-04-24,Hobart,11.0
131873,2014-04-25,Hobart,26.0
131874,2014-04-26,Hobart,20.0
131875,2014-04-27,Hobart,20.0
131876,2014-04-28,Hobart,19.0
131877,2014-04-29,Hobart,26.0
131878,2014-04-30,Hobart,9.0
131879,2014-05-01,Hobart,11.0
131880,2014-05-02,Hobart,15.0
131881,2014-05-03,Hobart,41.0
131882,2014-05-04,Hobart,13.0
131883,2014-05-05,Hobart,26.0
131884,2014-05-06,Hobart,26.0
131885,2014-05-07,Hobart,9.0
131886,2014-05-08,Hobart,24.0
131887,2014-05-09,Hobart,28.0
131888,2014-05-10,Hobart,4.0
131889,2014-05-11,Hobart,6.0
131890,2014-05-12,Hobart,7.0
131891,2014-05-13,Hobart,22.0
131892,2014-05-14,Hobart,17.0
131893,2014-05-15,Hobart,15.0
131894,2014-05-16,Hobart,30.0
131895,2014-05-17,Hobart,26.0
131896,2014-05-18,Hobart,7.0
131897,2014-05-19,Hobart,7.0
131898,2014-05-20,Hobart,6.0
131899,2014-05-21,Hobart,20.0
131900,2014-05-22,Hobart,11.0
131901,2014-05-23,Hobart,6.0
131902,2014-05-24,Hobart,7.0
131903,2014-05-25,Hobart,0.0
131904,2014-05-26,Hobart,9.0
131905,2014-05-27,Hobart,7.0
131906,2014-05-28,Hobart,17.0
131907,2014-05-29,Hobart,6.0
131908,2014-05-30,Hobart,20.0
131909,2014-05-31,Hobart,24.0
131910,2014-06-01,Hobart,4.0
131911,2014-06-02,Hobart,19.0
131912,2014-06-03,Hobart,7.0
131913,2014-06-04,Hobart,9.0
131914,2014-06-05,Hobart,15.0
131915,2014-06-06,Hobart,13.0
131916,2014-06-07,Hobart,17.0
131917,2014-06-08,Hobart,13.0
131918,2014-06-09,Hobart,15.0
131919,2014-06-10,Hobart,15.0
131920,2014-06-11,Hobart,24.0
131921,2014-06-12,Hobart,7.0
131922,2014-06-13,Hobart,13.0
131923,2014-06-14,Hobart,7.0
131924,2014-06-15,Hobart,7.0
131925,2014-06-16,Hobart,9.0
131926,2014-06-17,Hobart,7.0
131927,2014-06-18,Hobart,11.0
131928,2014-06-19,Hobart,19.0
131929,2014-06-20,Hobart,15.0
131930,2014-06-21,Hobart,15.0
131931,2014-06-22,Hobart,13.0
131932,2014-06-23,Hobart,19.0
131933,2014-06-24,Hobart,20.0
131934,2014-06-25,Hobart,20.0
131935,2014-06-26,Hobart,30.0
131936,2014-06-27,Hobart,9.0
131937,2014-06-28,Hobart,6.0
131938,2014-06-29,Hobart,11.0
131939,2014-06-30,Hobart,24.0
131940,2014-07-01,Hobart,9.0
131941,2014-07-02,Hobart,31.0
131942,2014-07-03,Hobart,26.0
131943,2014-07-04,Hobart,6.0
131944,2014-07-05,Hobart,7.0
131945,2014-07-06,Hobart,15.0
131946,2014-07-07,Hobart,7.0
131947,2014-07-08,Hobart,13.0
131948,2014-07-09,Hobart,7.0
131949,2014-07-10,Hobart,17.0
131950,2014-07-11,Hobart,22.0
131951,2014-07-12,Hobart,6.0
131952,2014-07-13,Hobart,7.0
131953,2014-07-14,Hobart,9.0
131954,2014-07-15,Hobart,20.0
131955,2014-07-16,Hobart,17.0
131956,2014-07-17,Hobart,4.0
131957,2014-07-18,Hobart,22.0
131958,2014-07-19,Hobart,6.0
131959,2014-07-20,Hobart,6.0
131960,2014-07-21,Hobart,17.0
131961,2014-07-22,Hobart,20.0
131962,2014-07-23,Hobart,13.0
131963,2014-07-24,Hobart,13.0
131964,2014-07-25,Hobart,6.0
131965,2014-07-26,Hobart,13.0
131966,2014-07-27,Hobart,13.0
131967,2014-07-28,Hobart,22.0
131968,2014-07-29,Hobart,15.0
131969,2014-07-30,Hobart,41.0
131970,2014-07-31,Hobart,11.0
131971,2014-08-01,Hobart,15.0
131972,2014-08-02,Hobart,24.0
131973,2014-08-03,Hobart,28.0
131974,2014-08-04,Hobart,30.0
131975,2014-08-05,Hobart,9.0
131976,2014-08-06,Hobart,37.0
131977,2014-08-07,Hobart,9.0
131978,2014-08-08,Hobart,22.0
131979,2014-08-09,Hobart,24.0
131980,2014-08-10,Hobart,13.0
131981,2014-08-11,Hobart,4.0
131982,2014-08-12,Hobart,6.0
131983,2014-08-13,Hobart,7.0
131984,2014-08-14,Hobart,17.0
131985,2014-08-15,Hobart,7.0
131986,2014-08-16,Hobart,7.0
131987,2014-08-17,Hobart,9.0
131988,2014-08-18,Hobart,13.0
131989,2014-08-19,Hobart,19.0
131990,2014-08-20,Hobart,17.0
131991,2014-08-21,Hobart,17.0
131992,2014-08-22,Hobart,19.0
131993,2014-08-23,Hobart,24.0
131994,2014-08-24,Hobart,7.0
131995,2014-08-25,Hobart,11.0
131996,2014-08-26,Hobart,13.0
131997,2014-08-27,Hobart,17.0
131998,2014-08-28,Hobart,13.0
131999,2014-08-29,Hobart,15.0
132000,2014-08-30,Hobart,22.0
132001,2014-08-31,Hobart,20.0
132002,2014-09-01,Hobart,26.0
132003,2014-09-02,Hobart,17.0
132004,2014-09-03,Hobart,13.0
132005,2014-09-04,Hobart,17.0
132006,2014-09-05,Hobart,13.0
132007,2014-09-06,Hobart,13.0
132008,2014-09-07,Hobart,17.0
132009,2014-09-08,Hobart,24.0
132010,2014-09-09,Hobart,26.0
132011,2014-09-10,Hobart,17.0
132012,2014-09-11,Hobart,26.0
132013,2014-09-12,Hobart,28.0
132014,2014-09-13,Hobart,20.0
132015,2014-09-14,Hobart,24.0
132016,2014-09-15,Hobart,15.0
132017,2014-09-16,Hobart,17.0
132018,2014-09-17,Hobart,9.0
132019,2014-09-18,Hobart,20.0
132020,2014-09-19,Hobart,17.0
132021,2014-09-20,Hobart,13.0
132022,2014-09-21,Hobart,9.0
132023,2014-09-22,Hobart,19.0
132024,2014-09-23,Hobart,7.0
132025,2014-09-24,Hobart,19.0
132026,2014-09-25,Hobart,13.0
132027,2014-09-26,Hobart,9.0
132028,2014-09-27,Hobart,17.0
132029,2014-09-28,Hobart,7.0
132030,2014-09-29,Hobart,41.0
132031,2014-09-30,Hobart,33.0
132032,2014-10-01,Hobart,13.0
132033,2014-10-02,Hobart,17.0
132034,2014-10-03,Hobart,13.0
132035,2014-10-04,Hobart,19.0
132036,2014-10-05,Hobart,44.0
132037,2014-10-06,Hobart,17.0
132038,2014-10-07,Hobart,26.0
132039,2014-10-08,Hobart,30.0
132040,2014-10-09,Hobart,30.0
132041,2014-10-10,Hobart,17.0
132042,2014-10-11,Hobart,22.0
132043,2014-10-12,Hobart,20.0
132044,2014-10-13,Hobart,22.0
132045,2014-10-14,Hobart,13.0
132046,2014-10-15,Hobart,13.0
132047,2014-10-16,Hobart,20.0
132048,2014-10-17,Hobart,17.0
132049,2014-10-18,Hobart,19.0
132050,2014-10-19,Hobart,17.0
132051,2014-10-20,Hobart,11.0
132052,2014-10-21,Hobart,19.0
132053,2014-10-22,Hobart,19.0
132054,2014-10-23,Hobart,19.0
132055,2014-10-24,Hobart,22.0
132056,2014-10-25,Hobart,13.0
132057,2014-10-26,Hobart,6.0
132058,2014-10-27,Hobart,15.0
132059,2014-10-28,Hobart,28.0
132060,2014-10-29,Hobart,35.0
132061,2014-10-30,Hobart,19.0
132062,2014-10-31,Hobart,17.0
132063,2014-11-01,Hobart,19.0
132064,2014-11-02,Hobart,31.0
132065,2014-11-03,Hobart,17.0
132066,2014-11-04,Hobart,33.0
132067,2014-11-05,Hobart,13.0
132068,2014-11-06,Hobart,20.0
132069,2014-11-07,Hobart,26.0
132070,2014-11-08,Hobart,13.0
132071,2014-11-09,Hobart,9.0
132072,2014-11-10,Hobart,17.0
132073,2014-11-11,Hobart,17.0
132074,2014-11-12,Hobart,9.0
132075,2014-11-13,Hobart,15.0
132076,2014-11-14,Hobart,9.0
132077,2014-11-15,Hobart,24.0
132078,2014-11-16,Hobart,9.0
132079,2014-11-17,Hobart,33.0
132080,2014-11-18,Hobart,20.0
132081,2014-11-19,Hobart,17.0
132082,2014-11-20,Hobart,17.0
132083,2014-11-21,Hobart,17.0
132084,2014-11-22,Hobart,19.0
132085,2014-11-23,Hobart,28.0
132086,2014-11-24,Hobart,17.0
132087,2014-11-25,Hobart,13.0
132088,2014-11-26,Hobart,30.0
132089,2014-11-27,Hobart,7.0
132090,2014-11-28,Hobart,9.0
132091,2014-11-29,Hobart,7.0
132092,2014-11-30,Hobart,11.0
132093,2014-12-01,Hobart,2.0
132094,2014-12-02,Hobart,9.0
132095,2014-12-03,Hobart,19.0
132096,2014-12-04,Hobart,7.0
132097,2014-12-05,Hobart,9.0
132098,2014-12-06,Hobart,20.0
132099,2014-12-07,Hobart,15.0
132100,2014-12-08,Hobart,9.0
132101,2014-12-09,Hobart,9.0
132102,2014-12-10,Hobart,6.0
132103,2014-12-11,Hobart,22.0
132104,2014-12-12,Hobart,6.0
132105,2014-12-13,Hobart,15.0
132106,2014-12-14,Hobart,13.0
132107,2014-12-15,Hobart,13.0
132108,2014-12-16,Hobart,15.0
132109,2014-12-17,Hobart,24.0
132110,2014-12-18,Hobart,7.0
132111,2014-12-19,Hobart,13.0
132112,2014-12-20,Hobart,19.0
132113,2014-12-21,Hobart,20.0
132114,2014-12-22,Hobart,13.0
132115,2014-12-23,Hobart,4.0
132116,2014-12-24,Hobart,15.0
132117,2014-12-25,Hobart,11.0
132118,2014-12-26,Hobart,22.0
132119,2014-12-27,Hobart,26.0
132120,2014-12-28,Hobart,11.0
132121,2014-12-29,Hobart,15.0
132122,2014-12-30,Hobart,30.0
132123,2014-12-31,Hobart,20.0
132124,2015-01-01,Hobart,28.0
132125,2015-01-02,Hobart,20.0
132126,2015-01-03,Hobart,9.0
132127,2015-01-04,Hobart,15.0
132128,2015-01-05,Hobart,15.0
132129,2015-01-06,Hobart,13.0
132130,2015-01-07,Hobart,13.0
132131,2015-01-08,Hobart,9.0
132132,2015-01-09,Hobart,11.0
132133,2015-01-10,Hobart,7.0
132134,2015-01-11,Hobart,11.0
132135,2015-01-12,Hobart,11.0
132136,2015-01-13,Hobart,11.0
132137,2015-01-14,Hobart,17.0
132138,2015-01-15,Hobart,31.0
132139,2015-01-16,Hobart,19.0
132140,2015-01-17,Hobart,33.0
132141,2015-01-18,Hobart,17.0
132142,2015-01-19,Hobart,15.0
132143,2015-01-20,Hobart,26.0
132144,2015-01-21,Hobart,9.0
132145,2015-01-22,Hobart,9.0
132146,2015-01-23,Hobart,20.0
132147,2015-01-24,Hobart,19.0
132148,2015-01-25,Hobart,11.0
132149,2015-01-26,Hobart,19.0
132150,2015-01-27,Hobart,13.0
132151,2015-01-28,Hobart,24.0
132152,2015-01-29,Hobart,15.0
132153,2015-01-30,Hobart,28.0
132154,2015-01-31,Hobart,28.0
132155,2015-02-01,Hobart,20.0
132156,2015-02-02,Hobart,9.0
132157,2015-02-03,Hobart,15.0
132158,2015-02-04,Hobart,17.0
132159,2015-02-05,Hobart,6.0
132160,2015-02-06,Hobart,7.0
132161,2015-02-07,Hobart,13.0
132162,2015-02-08,Hobart,7.0
132163,2015-02-09,Hobart,15.0
132164,2015-02-10,Hobart,20.0
132165,2015-02-11,Hobart,19.0
132166,2015-02-12,Hobart,15.0
132167,2015-02-13,Hobart,19.0
132168,2015-02-14,Hobart,6.0
132169,2015-02-15,Hobart,9.0
132170,2015-02-16,Hobart,17.0
132171,2015-02-17,Hobart,6.0
132172,2015-02-18,Hobart,17.0
132173,2015-02-19,Hobart,13.0
132174,2015-02-20,Hobart,6.0
132175,2015-02-21,Hobart,9.0
132176,2015-02-22,Hobart,24.0
132177,2015-02-23,Hobart,15.0
132178,2015-02-24,Hobart,9.0
132179,2015-02-25,Hobart,15.0
132180,2015-02-26,Hobart,19.0
132181,2015-02-27,Hobart,9.0
132182,2015-02-28,Hobart,20.0
132183,2015-03-01,Hobart,22.0
132184,2015-03-02,Hobart,15.0
132185,2015-03-03,Hobart,17.0
132186,2015-03-04,Hobart,20.0
132187,2015-03-05,Hobart,20.0
132188,2015-03-06,Hobart,30.0
132189,2015-03-07,Hobart,17.0
132190,2015-03-08,Hobart,9.0
132191,2015-03-09,Hobart,11.0
132192,2015-03-10,Hobart,17.0
132193,2015-03-11,Hobart,9.0
132194,2015-03-12,Hobart,20.0
132195,2015-03-13,Hobart,13.0
132196,2015-03-14,Hobart,39.0
132197,2015-03-15,Hobart,15.0
132198,2015-03-16,Hobart,7.0
132199,2015-03-17,Hobart,11.0
132200,2015-03-18,Hobart,19.0
132201,2015-03-19,Hobart,15.0
132202,2015-03-20,Hobart,17.0
132203,2015-03-21,Hobart,13.0
132204,2015-03-22,Hobart,15.0
132205,2015-03-23,Hobart,11.0
132206,2015-03-24,Hobart,17.0
132207,2015-03-25,Hobart,11.0
132208,2015-03-26,Hobart,11.0
132209,2015-03-27,Hobart,9.0
132210,2015-03-28,Hobart,6.0
132211,2015-03-29,Hobart,26.0
132212,2015-03-30,Hobart,11.0
132213,2015-03-31,Hobart,17.0
132214,2015-04-01,Hobart,41.0
132215,2015-04-02,Hobart,28.0
132216,2015-04-03,Hobart,9.0
132217,2015-04-04,Hobart,11.0
132218,2015-04-05,Hobart,13.0
132219,2015-04-06,Hobart,9.0
132220,2015-04-07,Hobart,20.0
132221,2015-04-08,Hobart,20.0
132222,2015-04-09,Hobart,6.0
132223,2015-04-10,Hobart,17.0
132224,2015-04-11,Hobart,4.0
132225,2015-04-12,Hobart,19.0
132226,2015-04-13,Hobart,11.0
132227,2015-04-14,Hobart,19.0
132228,2015-04-15,Hobart,24.0
132229,2015-04-16,Hobart,13.0
132230,2015-04-17,Hobart,35.0
132231,2015-04-18,Hobart,26.0
132232,2015-04-19,Hobart,22.0
132233,2015-04-20,Hobart,17.0
132234,2015-04-21,Hobart,0.0
132235,2015-04-22,Hobart,7.0
132236,2015-04-23,Hobart,6.0
132237,2015-04-24,Hobart,2.0
132238,2015-04-25,Hobart,17.0
132239,2015-04-26,Hobart,4.0
132240,2015-04-27,Hobart,9.0
132241,2015-04-28,Hobart,4.0
132242,2015-04-29,Hobart,13.0
132243,2015-04-30,Hobart,9.0
132244,2015-05-01,Hobart,13.0
132245,2015-05-02,Hobart,19.0
132246,2015-05-03,Hobart,26.0
132247,2015-05-04,Hobart,20.0
132248,2015-05-05,Hobart,22.0
132249,2015-05-06,Hobart,30.0
132250,2015-05-07,Hobart,17.0
132251,2015-05-08,Hobart,22.0
132252,2015-05-09,Hobart,22.0
132253,2015-05-10,Hobart,31.0
132254,2015-05-11,Hobart,9.0
132255,2015-05-12,Hobart,30.0
132256,2015-05-13,Hobart,19.0
132257,2015-05-14,Hobart,20.0
132258,2015-05-15,Hobart,7.0
132259,2015-05-16,Hobart,17.0
132260,2015-05-17,Hobart,26.0
132261,2015-05-18,Hobart,13.0
132262,2015-05-19,Hobart,9.0
132263,2015-05-20,Hobart,13.0
132264,2015-05-21,Hobart,13.0
132265,2015-05-22,Hobart,7.0
132266,2015-05-23,Hobart,4.0
132267,2015-05-24,Hobart,13.0
132268,2015-05-25,Hobart,13.0
132269,2015-05-26,Hobart,0.0
132270,2015-05-27,Hobart,19.0
132271,2015-05-28,Hobart,7.0
132272,2015-05-29,Hobart,20.0
132273,2015-05-30,Hobart,24.0
132274,2015-05-31,Hobart,19.0
132275,2015-06-01,Hobart,20.0
132276,2015-06-02,Hobart,20.0
132277,2015-06-03,Hobart,19.0
132278,2015-06-04,Hobart,19.0
132279,2015-06-05,Hobart,26.0
132280,2015-06-06,Hobart,6.0
132281,2015-06-07,Hobart,9.0
132282,2015-06-08,Hobart,26.0
132283,2015-06-09,Hobart,37.0
132284,2015-06-10,Hobart,7.0
132285,2015-06-11,Hobart,28.0
132286,2015-06-12,Hobart,9.0
132287,2015-06-13,Hobart,15.0
132288,2015-06-14,Hobart,2.0
132289,2015-06-15,Hobart,4.0
132290,2015-06-16,Hobart,13.0
132291,2015-06-17,Hobart,24.0
132292,2015-06-18,Hobart,15.0
132293,2015-06-19,Hobart,13.0
132294,2015-06-20,Hobart,9.0
132295,2015-06-21,Hobart,15.0
132296,2015-06-22,Hobart,30.0
132297,2015-06-23,Hobart,0.0
132298,2015-06-24,Hobart,11.0
132299,2015-06-25,Hobart,6.0
132300,2015-06-26,Hobart,24.0
132301,2015-06-27,Hobart,20.0
132302,2015-06-28,Hobart,19.0
132303,2015-06-29,Hobart,35.0
132304,2015-06-30,Hobart,9.0
132305,2015-07-01,Hobart,17.0
132306,2015-07-02,Hobart,22.0
132307,2015-07-03,Hobart,13.0
132308,2015-07-04,Hobart,0.0
132309,2015-07-05,Hobart,6.0
132310,2015-07-06,Hobart,19.0
132311,2015-07-07,Hobart,15.0
132312,2015-07-08,Hobart,20.0
132313,2015-07-09,Hobart,2.0
132314,2015-07-10,Hobart,20.0
132315,2015-07-11,Hobart,13.0
132316,2015-07-12,Hobart,2.0
132317,2015-07-13,Hobart,15.0
132318,2015-07-14,Hobart,9.0
132319,2015-07-15,Hobart,17.0
132320,2015-07-16,Hobart,15.0
132321,2015-07-17,Hobart,19.0
132322,2015-07-18,Hobart,9.0
132323,2015-07-19,Hobart,15.0
132324,2015-07-20,Hobart,6.0
132325,2015-07-21,Hobart,15.0
132326,2015-07-22,Hobart,31.0
132327,2015-07-23,Hobart,9.0
132328,2015-07-24,Hobart,19.0
132329,2015-07-25,Hobart,13.0
132330,2015-07-26,Hobart,35.0
132331,2015-07-27,Hobart,20.0
132332,2015-07-28,Hobart,15.0
132333,2015-07-29,Hobart,30.0
132334,2015-07-30,Hobart,43.0
132335,2015-07-31,Hobart,26.0
132336,2015-08-01,Hobart,22.0
132337,2015-08-02,Hobart,39.0
132338,2015-08-03,Hobart,35.0
132339,2015-08-04,Hobart,24.0
132340,2015-08-05,Hobart,19.0
132341,2015-08-06,Hobart,13.0
132342,2015-08-07,Hobart,4.0
132343,2015-08-08,Hobart,17.0
132344,2015-08-09,Hobart,26.0
132345,2015-08-10,Hobart,17.0
132346,2015-08-11,Hobart,22.0
132347,2015-08-12,Hobart,6.0
132348,2015-08-13,Hobart,11.0
132349,2015-08-14,Hobart,22.0
132350,2015-08-15,Hobart,24.0
132351,2015-08-16,Hobart,22.0
132352,2015-08-17,Hobart,22.0
132353,2015-08-18,Hobart,19.0
132354,2015-08-19,Hobart,11.0
132355,2015-08-20,Hobart,17.0
132356,2015-08-21,Hobart,17.0
132357,2015-08-22,Hobart,19.0
132358,2015-08-23,Hobart,13.0
132359,2015-08-24,Hobart,22.0
132360,2015-08-25,Hobart,15.0
132361,2015-08-26,Hobart,20.0
132362,2015-08-27,Hobart,7.0
132363,2015-08-28,Hobart,20.0
132364,2015-08-29,Hobart,31.0
132365,2015-08-30,Hobart,17.0
132366,2015-08-31,Hobart,15.0
132367,2015-09-01,Hobart,4.0
132368,2015-09-02,Hobart,15.0
132369,2015-09-03,Hobart,20.0
132370,2015-09-04,Hobart,22.0
132371,2015-09-05,Hobart,19.0
132372,2015-09-06,Hobart,13.0
132373,2015-09-07,Hobart,2.0
132374,2015-09-08,Hobart,9.0
132375,2015-09-09,Hobart,6.0
132376,2015-09-10,Hobart,35.0
132377,2015-09-11,Hobart,24.0
132378,2015-09-12,Hobart,15.0
132379,2015-09-13,Hobart,17.0
132380,2015-09-14,Hobart,19.0
132381,2015-09-15,Hobart,20.0
132382,2015-09-16,Hobart,11.0
132383,2015-09-17,Hobart,19.0
132384,2015-09-18,Hobart,9.0
132385,2015-09-19,Hobart,17.0
132386,2015-09-20,Hobart,6.0
132387,2015-09-21,Hobart,11.0
132388,2015-09-22,Hobart,22.0
132389,2015-09-23,Hobart,19.0
132390,2015-09-24,Hobart,13.0
132391,2015-09-25,Hobart,13.0
132392,2015-09-26,Hobart,20.0
132393,2015-09-27,Hobart,6.0
132394,2015-09-28,Hobart,0.0
132395,2015-09-29,Hobart,2.0
132396,2015-09-30,Hobart,20.0
132397,2015-10-01,Hobart,22.0
132398,2015-10-02,Hobart,33.0
132399,2015-10-03,Hobart,46.0
132400,2015-10-04,Hobart,13.0
132401,2015-10-05,Hobart,33.0
132402,2015-10-06,Hobart,15.0
132403,2015-10-07,Hobart,26.0
132404,2015-10-08,Hobart,9.0
132405,2015-10-09,Hobart,6.0
132406,2015-10-10,Hobart,15.0
132407,2015-10-11,Hobart,7.0
132408,2015-10-12,Hobart,28.0
132409,2015-10-13,Hobart,9.0
132410,2015-10-14,Hobart,11.0
132411,2015-10-15,Hobart,20.0
132412,2015-10-16,Hobart,6.0
132413,2015-10-17,Hobart,33.0
132414,2015-10-18,Hobart,13.0
132415,2015-10-19,Hobart,13.0
132416,2015-10-20,Hobart,0.0
132417,2015-10-21,Hobart,30.0
132418,2015-10-22,Hobart,15.0
132419,2015-10-23,Hobart,11.0
132420,2015-10-24,Hobart,13.0
132421,2015-10-25,Hobart,15.0
132422,2015-10-26,Hobart,28.0
132423,2015-10-27,Hobart,20.0
132424,2015-10-28,Hobart,7.0
132425,2015-10-29,Hobart,9.0
132426,2015-10-30,Hobart,13.0
132427,2015-10-31,Hobart,11.0
132428,2015-11-01,Hobart,11.0
132429,2015-11-02,Hobart,15.0
132430,2015-11-03,Hobart,13.0
132431,2015-11-04,Hobart,9.0
132432,2015-11-05,Hobart,20.0
132433,2015-11-06,Hobart,7.0
132434,2015-11-07,Hobart,24.0
132435,2015-11-08,Hobart,15.0
132436,2015-11-09,Hobart,6.0
132437,2015-11-10,Hobart,20.0
132438,2015-11-11,Hobart,7.0
132439,2015-11-12,Hobart,0.0
132440,2015-11-13,Hobart,17.0
132441,2015-11-14,Hobart,13.0
132442,2015-11-15,Hobart,9.0
132443,2015-11-16,Hobart,9.0
132444,2015-11-17,Hobart,9.0
132445,2015-11-18,Hobart,20.0
132446,2015-11-19,Hobart,13.0
132447,2015-11-20,Hobart,24.0
132448,2015-11-21,Hobart,20.0
132449,2015-11-22,Hobart,37.0
132450,2015-11-23,Hobart,28.0
132451,2015-11-24,Hobart,30.0
132452,2015-11-25,Hobart,24.0
132453,2015-11-26,Hobart,30.0
132454,2015-11-27,Hobart,15.0
132455,2015-11-28,Hobart,22.0
132456,2015-11-29,Hobart,9.0
132457,2015-11-30,Hobart,17.0
132458,2015-12-01,Hobart,19.0
132459,2015-12-02,Hobart,13.0
132460,2015-12-03,Hobart,33.0
132461,2015-12-04,Hobart,11.0
132462,2015-12-05,Hobart,9.0
132463,2015-12-06,Hobart,9.0
132464,2015-12-07,Hobart,13.0
132465,2015-12-08,Hobart,22.0
132466,2015-12-09,Hobart,20.0
132467,2015-12-10,Hobart,17.0
132468,2015-12-11,Hobart,17.0
132469,2015-12-12,Hobart,20.0
132470,2015-12-13,Hobart,20.0
132471,2015-12-14,Hobart,11.0
132472,2015-12-15,Hobart,17.0
132473,2015-12-16,Hobart,9.0
132474,2015-12-17,Hobart,9.0
132475,2015-12-18,Hobart,17.0
132476,2015-12-19,Hobart,24.0
132477,2015-12-20,Hobart,11.0
132478,2015-12-21,Hobart,19.0
132479,2015-12-22,Hobart,11.0
132480,2015-12-23,Hobart,9.0
132481,2015-12-24,Hobart,19.0
132482,2015-12-25,Hobart,28.0
132483,2015-12-26,Hobart,22.0
132484,2015-12-27,Hobart,15.0
132485,2015-12-28,Hobart,13.0
132486,2015-12-29,Hobart,13.0
132487,2015-12-30,Hobart,11.0
132488,2015-12-31,Hobart,13.0
132489,2016-01-01,Hobart,22.0
132490,2016-01-02,Hobart,20.0
132491,2016-01-03,Hobart,19.0
132492,2016-01-04,Hobart,7.0
132493,2016-01-05,Hobart,11.0
132494,2016-01-06,Hobart,15.0
132495,2016-01-07,Hobart,13.0
132496,2016-01-08,Hobart,22.0
132497,2016-01-09,Hobart,17.0
132498,2016-01-10,Hobart,11.0
132499,2016-01-11,Hobart,9.0
132500,2016-01-12,Hobart,20.0
132501,2016-01-13,Hobart,26.0
132502,2016-01-14,Hobart,19.0
132503,2016-01-15,Hobart,20.0
132504,2016-01-16,Hobart,11.0
132505,2016-01-17,Hobart,20.0
132506,2016-01-18,Hobart,6.0
132507,2016-01-19,Hobart,7.0
