,Date,MinTemp,MaxTemp,Rainfall,Year,Month,Day
2774,2015-09-03,9.533333333333331,18.537499999999998,3.929787234042552,2015,9,3
2775,2015-09-04,7.6812499999999995,18.81458333333333,1.4260869565217391,2015,9,4
2776,2015-09-05,8.160416666666668,19.141666666666666,1.25,2015,9,5
2777,2015-09-06,8.454166666666667,18.74166666666667,0.5499999999999999,2015,9,6
2778,2015-09-07,8.493749999999999,19.408333333333335,3.502127659574468,2015,9,7
2779,2015-09-08,8.200000000000001,19.633333333333333,1.231914893617021,2015,9,8
2780,2015-09-09,8.046808510638298,20.612500000000004,0.3644444444444444,2015,9,9
2781,2015-09-10,8.983333333333333,20.275,0.49777777777777776,2015,9,10
2782,2015-09-11,8.17659574468085,21.97916666666666,0.9891304347826086,2015,9,11
2783,2015-09-12,9.741666666666665,23.204166666666662,1.9374999999999998,2015,9,12
2784,2015-09-13,10.00625,24.024999999999995,1.1416666666666666,2015,9,13
2785,2015-09-14,11.25,24.09583333333333,0.6458333333333334,2015,9,14
2786,2015-09-15,11.331249999999999,21.427083333333332,2.1333333333333337,2015,9,15
2787,2015-09-16,8.004255319148939,20.148936170212764,0.2652173913043478,2015,9,16
2788,2015-09-17,8.477083333333335,20.027083333333334,1.6617021276595743,2015,9,17
2789,2015-09-18,8.852083333333331,20.25625,1.977083333333333,2015,9,18
2790,2015-09-19,9.264583333333334,20.302083333333332,1.443478260869565,2015,9,19
2791,2015-09-20,8.864583333333332,21.785416666666663,1.8191489361702127,2015,9,20
2792,2015-09-21,9.870833333333332,21.352083333333336,1.477083333333333,2015,9,21
2793,2015-09-22,8.835416666666665,19.186956521739127,0.5104166666666666,2015,9,22
2794,2015-09-23,6.969565217391303,18.958333333333332,0.5191489361702126,2015,9,23
2795,2015-09-24,7.516666666666665,19.66458333333334,1.329166666666667,2015,9,24
2796,2015-09-25,8.225000000000001,19.950000000000003,2.2808510638297874,2015,9,25
2797,2015-09-26,8.733333333333333,21.11041666666667,1.5404255319148938,2015,9,26
2798,2015-09-27,8.639583333333334,21.8,1.322916666666667,2015,9,27
2799,2015-09-28,8.304166666666667,22.53333333333333,0.4291666666666667,2015,9,28
2800,2015-09-29,9.0125,22.585416666666664,0.42083333333333334,2015,9,29
2801,2015-09-30,9.589583333333332,22.775000000000002,0.44166666666666665,2015,9,30
2802,2015-10-01,9.942553191489358,25.91875,0.08333333333333333,2015,10,1
2803,2015-10-02,11.354166666666664,27.029166666666658,0.008333333333333333,2015,10,2
2804,2015-10-03,12.239583333333336,29.13333333333333,0.27499999999999997,2015,10,3
2805,2015-10-04,13.343750000000007,29.40416666666667,0.15416666666666667,2015,10,4
2806,2015-10-05,12.889583333333333,30.83333333333334,0.8250000000000001,2015,10,5
2807,2015-10-06,13.785416666666668,29.44166666666666,1.2208333333333334,2015,10,6
2808,2015-10-07,11.833333333333336,23.075000000000003,0.15416666666666667,2015,10,7
2809,2015-10-08,11.733333333333333,24.653191489361703,0.008333333333333333,2015,10,8
2810,2015-10-09,13.116666666666667,28.189583333333342,0.4875,2015,10,9
2811,2015-10-10,14.457446808510639,27.785416666666666,0.6875,2015,10,10
2812,2015-10-11,13.858333333333329,25.912499999999994,0.45416666666666666,2015,10,11
2813,2015-10-12,13.454166666666664,25.48333333333333,1.5958333333333339,2015,10,12
2814,2015-10-13,12.566666666666665,24.172916666666662,0.4958333333333332,2015,10,13
2815,2015-10-14,12.372916666666667,26.585416666666664,0.6291666666666665,2015,10,14
2816,2015-10-15,13.47916666666667,29.033333333333335,0.9416666666666664,2015,10,15
2817,2015-10-16,14.331249999999999,27.239583333333343,0.4,2015,10,16
2818,2015-10-17,13.383333333333338,26.47708333333334,0.18478260869565216,2015,10,17
2819,2015-10-18,13.547916666666666,25.18958333333333,0.4340425531914893,2015,10,18
2820,2015-10-19,13.170833333333334,27.393749999999997,1.3041666666666667,2015,10,19
2821,2015-10-20,14.69791666666667,28.859574468085107,0.25,2015,10,20
2822,2015-10-21,14.980851063829785,25.347916666666677,1.4404255319148938,2015,10,21
2823,2015-10-22,13.674999999999999,23.210869565217386,2.5680851063829784,2015,10,22
2824,2015-10-23,12.837499999999999,22.775000000000006,3.2893617021276595,2015,10,23
2825,2015-10-24,11.900000000000004,25.397916666666664,0.29787234042553185,2015,10,24
2826,2015-10-25,14.008333333333333,27.970833333333328,0.6458333333333334,2015,10,25
2827,2015-10-26,15.010416666666664,25.208510638297877,0.2340425531914893,2015,10,26
2828,2015-10-27,13.225531914893615,24.691666666666663,2.0936170212765957,2015,10,27
2829,2015-10-28,12.970833333333337,25.76041666666667,0.751063829787234,2015,10,28
2830,2015-10-29,13.80208333333333,26.595833333333335,0.7958333333333333,2015,10,29
2831,2015-10-30,14.491666666666662,27.127083333333328,0.07500000000000001,2015,10,30
2832,2015-10-31,15.533333333333331,26.460416666666664,2.1791666666666667,2015,10,31
2833,2015-11-01,15.008333333333333,26.79166666666666,1.6468085106382977,2015,11,1
2834,2015-11-02,15.831250000000002,25.338297872340423,7.420833333333337,2015,11,2
2835,2015-11-03,14.191489361702125,24.150000000000006,1.1217391304347826,2015,11,3
2836,2015-11-04,14.939583333333331,24.368750000000006,3.526086956521739,2015,11,4
2837,2015-11-05,15.456250000000002,24.508333333333336,9.514893617021277,2015,11,5
2838,2015-11-06,16.31666666666667,25.368750000000006,5.451063829787234,2015,11,6
2839,2015-11-07,14.727083333333333,25.19148936170213,1.6382978723404265,2015,11,7
2840,2015-11-08,13.512765957446813,26.01489361702128,0.9565217391304348,2015,11,8
2841,2015-11-09,14.634042553191488,29.062500000000004,2.1458333333333335,2015,11,9
2842,2015-11-10,15.695833333333333,26.620833333333334,0.6085106382978723,2015,11,10
2843,2015-11-11,15.035416666666665,25.718749999999996,1.1458333333333333,2015,11,11
2844,2015-11-12,15.885416666666664,27.018749999999997,1.276595744680851,2015,11,12
2845,2015-11-13,15.741666666666669,26.86458333333333,3.4765957446808504,2015,11,13
2846,2015-11-14,14.621276595744682,24.806382978723406,4.568888888888889,2015,11,14
2847,2015-11-15,14.093617021276595,24.97234042553191,7.747826086956521,2015,11,15
2848,2015-11-16,13.217021276595748,27.40425531914893,1.6553191489361705,2015,11,16
2849,2015-11-17,13.93617021276596,29.658333333333335,0.5404255319148936,2015,11,17
2850,2015-11-18,14.50416666666667,31.514583333333334,0.3404255319148936,2015,11,18
2851,2015-11-19,16.391666666666666,31.65625000000001,0.425,2015,11,19
2852,2015-11-20,17.052083333333336,30.44791666666666,0.24166666666666667,2015,11,20
2853,2015-11-21,15.323404255319145,25.94042553191489,0.4595744680851063,2015,11,21
2854,2015-11-22,15.02083333333333,26.427083333333332,0.7374999999999999,2015,11,22
2855,2015-11-23,15.008333333333331,27.09166666666667,0.14166666666666666,2015,11,23
2856,2015-11-24,14.991666666666669,27.554166666666656,0.2041666666666667,2015,11,24
2857,2015-11-25,15.018750000000004,31.13125000000001,0.09166666666666667,2015,11,25
2858,2015-11-26,16.47872340425532,27.025000000000006,0.726086956521739,2015,11,26
2859,2015-11-27,12.229166666666664,24.618750000000002,0.7416666666666667,2015,11,27
2860,2015-11-28,14.516666666666667,25.945833333333336,0.34583333333333327,2015,11,28
2861,2015-11-29,15.877083333333337,27.22291666666666,0.21702127659574466,2015,11,29
2862,2015-11-30,14.749999999999998,30.202083333333324,1.3562500000000004,2015,11,30
2863,2015-12-01,15.622916666666667,28.544680851063827,0.7166666666666667,2015,12,1
2864,2015-12-02,13.866666666666667,24.970833333333335,1.4166666666666663,2015,12,2
2865,2015-12-03,14.022916666666669,26.895833333333332,1.0687499999999999,2015,12,3
2866,2015-12-04,14.4,28.51041666666667,0.1125,2015,12,4
2867,2015-12-05,15.258333333333335,29.629166666666666,0.8562500000000001,2015,12,5
2868,2015-12-06,16.827659574468083,30.000000000000004,2.6458333333333335,2015,12,6
2869,2015-12-07,18.72291666666667,29.200000000000003,0.7291666666666666,2015,12,7
2870,2015-12-08,18.2625,28.822916666666657,0.9374999999999999,2015,12,8
2871,2015-12-09,17.51875,29.002083333333328,2.6937499999999996,2015,12,9
2872,2015-12-10,15.743749999999999,28.56874999999999,1.4416666666666673,2015,12,10
2873,2015-12-11,15.935416666666667,28.45,0.39166666666666655,2015,12,11
2874,2015-12-12,13.664583333333338,25.483333333333338,0.778723404255319,2015,12,12
2875,2015-12-13,14.35416666666667,27.88541666666666,1.9489361702127659,2015,12,13
2876,2015-12-14,14.675000000000002,30.522916666666674,0.575,2015,12,14
2877,2015-12-15,16.933333333333334,30.614583333333332,0.81875,2015,12,15
2878,2015-12-16,18.029166666666672,29.660416666666663,1.6104166666666668,2015,12,16
2879,2015-12-17,16.716666666666672,31.283333333333342,4.985416666666666,2015,12,17
2880,2015-12-18,17.89375,32.61666666666666,0.3702127659574468,2015,12,18
2881,2015-12-19,18.991666666666664,33.89791666666667,0.9659574468085106,2015,12,19
2882,2015-12-20,19.793617021276596,31.885416666666675,1.2666666666666668,2015,12,20
2883,2015-12-21,17.862499999999994,27.825,4.233333333333333,2015,12,21
2884,2015-12-22,16.322916666666664,27.435416666666665,6.502083333333334,2015,12,22
2885,2015-12-23,16.70208333333334,29.118750000000002,8.197872340425532,2015,12,23
2886,2015-12-24,17.085416666666664,29.90666666666666,7.660416666666666,2015,12,24
2887,2015-12-25,17.575555555555553,30.56739130434783,2.2043478260869565,2015,12,25
2888,2015-12-26,15.754347826086958,25.80625000000001,3.1739130434782616,2015,12,26
2889,2015-12-27,14.28541666666667,26.133333333333336,9.080851063829787,2015,12,27
2890,2015-12-28,14.410416666666668,27.474999999999998,3.3083333333333336,2015,12,28
2891,2015-12-29,15.141666666666667,29.158333333333342,1.5916666666666666,2015,12,29
2892,2015-12-30,15.947916666666664,30.177083333333332,2.466666666666667,2015,12,30
2893,2015-12-31,17.718749999999996,32.09787234042553,2.6375000000000006,2015,12,31
2894,2016-01-01,18.47872340425532,30.299999999999997,0.7957446808510636,2016,1,1
2895,2016-01-02,17.985416666666662,28.141666666666666,0.3822222222222222,2016,1,2
2896,2016-01-03,17.958333333333336,27.397916666666674,1.425,2016,1,3
2897,2016-01-04,17.683333333333337,26.92708333333334,5.783333333333332,2016,1,4
2898,2016-01-05,17.635416666666668,26.074468085106393,8.431249999999999,2016,1,5
2899,2016-01-06,17.424999999999997,27.84565217391304,17.61914893617022,2016,1,6
2900,2016-01-07,16.917021276595744,28.73404255319149,4.541666666666666,2016,1,7
2901,2016-01-08,16.26923076923077,29.452083333333345,0.26744186046511625,2016,1,8
2902,2016-01-09,17.374999999999996,30.746808510638296,0.5317073170731708,2016,1,9
2903,2016-01-10,17.795744680851055,31.691666666666663,0.3,2016,1,10
2904,2016-01-11,18.716666666666665,33.202127659574465,0.5208333333333334,2016,1,11
2905,2016-01-12,19.556250000000002,32.80212765957447,1.6000000000000003,2016,1,12
2906,2016-01-13,19.210416666666664,34.37500000000001,1.970212765957447,2016,1,13
2907,2016-01-14,19.16041666666666,29.008333333333336,0.9041666666666667,2016,1,14
2908,2016-01-15,14.489583333333336,25.808333333333334,7.4695652173913025,2016,1,15
2909,2016-01-16,14.360416666666667,27.837499999999995,2.11304347826087,2016,1,16
2910,2016-01-17,16.127083333333328,29.35624999999999,0.625,2016,1,17
2911,2016-01-18,17.20416666666667,30.368750000000006,2.75,2016,1,18
2912,2016-01-19,17.247916666666665,32.31458333333333,1.8468085106382979,2016,1,19
2913,2016-01-20,19.72291666666666,32.225,1.0127659574468086,2016,1,20
2914,2016-01-21,19.85,31.272916666666664,1.7391304347826084,2016,1,21
2915,2016-01-22,19.662500000000005,28.564583333333335,6.110638297872342,2016,1,22
2916,2016-01-23,18.927083333333332,28.520833333333343,6.17872340425532,2016,1,23
2917,2016-01-24,18.062499999999996,28.585416666666664,1.5954545454545455,2016,1,24
2918,2016-01-25,18.756249999999998,28.06041666666667,1.0458333333333332,2016,1,25
2919,2016-01-26,18.60625,29.540425531914885,5.391489361702128,2016,1,26
2920,2016-01-27,19.672340425531917,28.589583333333326,1.659574468085107,2016,1,27
2921,2016-01-28,18.962499999999995,29.102127659574478,4.520833333333333,2016,1,28
2922,2016-01-29,17.778723404255324,26.841666666666658,4.955555555555557,2016,1,29
2923,2016-01-30,16.804166666666664,27.506249999999998,8.114893617021275,2016,1,30
2924,2016-01-31,17.35625,26.649999999999995,9.475000000000003,2016,1,31
2925,2016-02-01,16.10625,27.72916666666666,5.412499999999999,2016,2,1
2926,2016-02-02,16.221276595744687,28.391666666666676,2.446808510638298,2016,2,2
2927,2016-02-03,17.847916666666666,27.472340425531915,1.6212765957446813,2016,2,3
2928,2016-02-04,16.954166666666666,27.064583333333335,4.752173913043477,2016,2,4
2929,2016-02-05,16.737499999999997,28.781249999999996,1.1170212765957448,2016,2,5
2930,2016-02-06,17.039583333333336,29.68723404255319,1.7312500000000002,2016,2,6
2931,2016-02-07,17.73617021276596,30.849999999999998,0.7333333333333334,2016,2,7
2932,2016-02-08,18.191666666666674,31.479166666666668,0.13404255319148936,2016,2,8
2933,2016-02-09,18.164583333333336,31.135416666666668,1.1446808510638298,2016,2,9
2934,2016-02-10,17.74375,31.412499999999998,0.21702127659574466,2016,2,10
2935,2016-02-11,17.766666666666662,30.627083333333342,0.3729166666666666,2016,2,11
2936,2016-02-12,17.681249999999995,30.94583333333334,0.30833333333333335,2016,2,12
2937,2016-02-13,17.995833333333334,31.495652173913033,0.08541666666666668,2016,2,13
2938,2016-02-14,17.39148936170213,30.055319148936164,0.3347826086956522,2016,2,14
2939,2016-02-15,16.62765957446808,28.810638297872348,1.1063829787234043,2016,2,15
2940,2016-02-16,16.363829787234042,27.881249999999994,1.0391304347826087,2016,2,16
2941,2016-02-17,16.24583333333334,27.68958333333333,0.5812499999999999,2016,2,17
2942,2016-02-18,16.54166666666667,28.464583333333326,0.25833333333333336,2016,2,18
2943,2016-02-19,18.025000000000002,29.112499999999994,0.3875,2016,2,19
2944,2016-02-20,17.625,28.92708333333333,0.4375,2016,2,20
2945,2016-02-21,17.43958333333333,30.364583333333332,1.3541666666666667,2016,2,21
2946,2016-02-22,18.649999999999995,31.191489361702132,0.7065217391304348,2016,2,22
2947,2016-02-23,18.563829787234045,33.30638297872341,1.8851063829787233,2016,2,23
2948,2016-02-24,19.217021276595748,30.60425531914893,2.6510638297872346,2016,2,24
2949,2016-02-25,18.651063829787233,30.948936170212768,4.568085106382979,2016,2,25
2950,2016-02-26,17.306382978723406,28.906382978723403,1.1148936170212764,2016,2,26
2951,2016-02-27,18.178723404255315,29.963829787234037,0.45217391304347826,2016,2,27
2952,2016-02-28,18.01914893617021,29.155319148936176,0.1106382978723404,2016,2,28
2953,2016-02-29,17.276595744680854,28.87659574468085,0.1404255319148936,2016,2,29
2954,2016-03-01,16.870212765957447,30.731914893617024,2.0437500000000006,2016,3,1
2955,2016-03-02,17.231914893617027,32.45531914893616,1.3125,2016,3,2
2956,2016-03-03,18.50425531914894,30.872340425531906,0.26666666666666666,2016,3,3
2957,2016-03-04,18.21489361702128,31.24255319148936,3.6458333333333335,2016,3,4
2958,2016-03-05,18.561702127659576,30.93617021276595,1.7124999999999997,2016,3,5
2959,2016-03-06,18.84680851063829,31.455319148936162,1.5333333333333334,2016,3,6
2960,2016-03-07,19.276595744680847,31.00638297872341,1.3446808510638297,2016,3,7
2961,2016-03-08,19.599999999999998,32.516666666666666,0.5125000000000001,2016,3,8
2962,2016-03-09,19.865957446808512,31.175,1.9625000000000001,2016,3,9
2963,2016-03-10,19.395833333333336,28.493750000000002,4.206521739130435,2016,3,10
2964,2016-03-11,19.768749999999997,29.16458333333334,4.004166666666667,2016,3,11
2965,2016-03-12,19.50416666666667,29.968085106382983,1.9749999999999999,2016,3,12
2966,2016-03-13,19.642553191489363,30.21875,0.8208333333333333,2016,3,13
2967,2016-03-14,19.408510638297866,29.504166666666666,0.7191489361702127,2016,3,14
2968,2016-03-15,18.460416666666664,28.034042553191487,3.9957446808510633,2016,3,15
2969,2016-03-16,17.72765957446808,28.125531914893617,6.843478260869565,2016,3,16
2970,2016-03-17,18.18333333333333,29.55319148936169,3.7891304347826082,2016,3,17
2971,2016-03-18,17.42083333333333,25.191666666666666,6.640476190476188,2016,3,18
2972,2016-03-19,14.195833333333335,23.681250000000006,4.376086956521739,2016,3,19
2973,2016-03-20,14.433333333333335,24.79791666666667,1.5,2016,3,20
2974,2016-03-21,14.587500000000004,25.610416666666666,4.839130434782609,2016,3,21
2975,2016-03-22,14.635416666666666,25.941666666666666,5.446808510638297,2016,3,22
2976,2016-03-23,15.03958333333334,26.583333333333332,1.2,2016,3,23
2977,2016-03-24,16.304166666666667,26.291304347826085,0.6166666666666667,2016,3,24
2978,2016-03-25,16.052173913043475,26.316666666666663,0.6085106382978723,2016,3,25
2979,2016-03-26,15.118749999999997,25.268749999999997,1.0583333333333333,2016,3,26
2980,2016-03-27,15.193617021276594,24.706382978723404,4.604166666666666,2016,3,27
2981,2016-03-28,15.206249999999999,24.85208333333333,1.4958333333333333,2016,3,28
2982,2016-03-29,15.50625,24.23125,0.18333333333333332,2016,3,29
2983,2016-03-30,14.614583333333337,25.02916666666667,1.529166666666667,2016,3,30
2984,2016-03-31,12.872916666666667,25.59583333333333,0.9874999999999998,2016,3,31
2985,2016-04-01,13.804166666666667,27.087500000000002,0.65,2016,4,1
2986,2016-04-02,14.604166666666664,27.272916666666664,0.6708333333333333,2016,4,2
2987,2016-04-03,13.37083333333333,26.27499999999999,0.1375,2016,4,3
2988,2016-04-04,14.079166666666667,26.470833333333328,3.2541666666666664,2016,4,4
2989,2016-04-05,14.425000000000002,27.891666666666666,0.46666666666666673,2016,4,5
2990,2016-04-06,15.047916666666667,25.995833333333334,1.39375,2016,4,6
2991,2016-04-07,12.866666666666662,22.924999999999997,1.1187500000000001,2016,4,7
2992,2016-04-08,13.745833333333332,23.370212765957444,0.3458333333333334,2016,4,8
2993,2016-04-09,13.097872340425532,24.7625,0.5583333333333332,2016,4,9
2994,2016-04-10,14.05625,25.69787234042553,0.975,2016,4,10
2995,2016-04-11,14.325000000000001,24.406250000000004,0.7956521739130435,2016,4,11
2996,2016-04-12,14.40625,23.804166666666664,4.483333333333333,2016,4,12
2997,2016-04-13,14.05625,24.262500000000003,2.4041666666666663,2016,4,13
2998,2016-04-14,13.456249999999999,25.308333333333326,1.3319148936170215,2016,4,14
2999,2016-04-15,13.412499999999996,26.450000000000003,0.45416666666666666,2016,4,15
3000,2016-04-16,14.379166666666665,25.341666666666665,0.8041666666666667,2016,4,16
3001,2016-04-17,14.470833333333337,23.441666666666674,1.075,2016,4,17
3002,2016-04-18,12.456250000000004,24.272916666666674,3.8499999999999996,2016,4,18
3003,2016-04-19,13.183333333333332,26.235416666666662,3.195833333333334,2016,4,19
3004,2016-04-20,13.804166666666662,27.277083333333323,0.3625,2016,4,20
3005,2016-04-21,15.266666666666667,25.033333333333342,0.4624999999999999,2016,4,21
3006,2016-04-22,13.924999999999999,23.502083333333335,1.7148936170212767,2016,4,22
3007,2016-04-23,12.716666666666669,23.29791666666667,0.8340425531914895,2016,4,23
3008,2016-04-24,12.29166666666667,24.38085106382978,1.2833333333333334,2016,4,24
3009,2016-04-25,11.72340425531915,24.847916666666663,1.2999999999999998,2016,4,25
3010,2016-04-26,12.087499999999999,25.414583333333326,1.6166666666666665,2016,4,26
3011,2016-04-27,12.799999999999997,25.154166666666665,1.4374999999999998,2016,4,27
3012,2016-04-28,14.133333333333331,24.995833333333326,0.74375,2016,4,28
3013,2016-04-29,15.147916666666665,23.829166666666666,1.8170212765957443,2016,4,29
3014,2016-04-30,15.416666666666671,24.325,4.089583333333333,2016,4,30
3015,2016-05-01,14.395918367346937,21.459183673469393,3.914583333333333,2016,5,1
3016,2016-05-02,10.551020408163266,21.41836734693877,1.28125,2016,5,2
3017,2016-05-03,12.140816326530608,22.44081632653061,1.8612244897959185,2016,5,3
3018,2016-05-04,11.275510204081636,22.044897959183665,2.0124999999999997,2016,5,4
3019,2016-05-05,11.40408163265306,23.21224489795919,0.5541666666666666,2016,5,5
3020,2016-05-06,12.348979591836732,24.263265306122445,0.7375000000000002,2016,5,6
3021,2016-05-07,11.908163265306126,23.273469387755103,2.893617021276596,2016,5,7
3022,2016-05-08,13.832653061224491,20.451020408163266,4.570833333333334,2016,5,8
3023,2016-05-09,14.302040816326524,21.37551020408163,7.891666666666666,2016,5,9
3024,2016-05-10,13.66122448979592,20.72244897959183,6.257142857142858,2016,5,10
3025,2016-05-11,10.989795918367347,20.340816326530607,1.1591836734693879,2016,5,11
3026,2016-05-12,11.346938775510203,21.695918367346945,0.9918367346938777,2016,5,12
3027,2016-05-13,11.9265306122449,22.76666666666667,0.2979591836734694,2016,5,13
3028,2016-05-14,10.722916666666665,23.45510204081632,0.5755102040816327,2016,5,14
3029,2016-05-15,11.581249999999999,22.96938775510204,0.23265306122448975,2016,5,15
3030,2016-05-16,9.412244897959184,22.55714285714285,0.3877551020408163,2016,5,16
3031,2016-05-17,11.626530612244899,22.428571428571434,1.4,2016,5,17
3032,2016-05-18,10.379591836734694,21.200000000000003,0.1714285714285714,2016,5,18
3033,2016-05-19,10.848979591836732,20.946938775510205,0.5102040816326531,2016,5,19
3034,2016-05-20,10.830612244897962,21.448979591836736,0.6833333333333332,2016,5,20
3035,2016-05-21,10.826530612244898,21.067346938775508,4.459574468085107,2016,5,21
3036,2016-05-22,11.355102040816327,22.930612244897958,1.9187499999999995,2016,5,22
3037,2016-05-23,11.6265306122449,20.59583333333333,6.010204081632653,2016,5,23
3038,2016-05-24,9.620833333333335,19.493749999999995,2.7836734693877547,2016,5,24
3039,2016-05-25,8.027083333333334,18.646938775510204,0.6877551020408164,2016,5,25
3040,2016-05-26,10.365306122448983,18.67142857142857,6.13061224489796,2016,5,26
3041,2016-05-27,9.738775510204082,17.927083333333336,1.4326530612244899,2016,5,27
3042,2016-05-28,8.102083333333331,17.444897959183674,3.095833333333333,2016,5,28
3043,2016-05-29,8.034693877551021,17.4265306122449,0.646938775510204,2016,5,29
3044,2016-05-30,6.555102040816329,17.79591836734694,0.15510204081632653,2016,5,30
3045,2016-05-31,6.904081632653061,18.587755102040816,0.5816326530612245,2016,5,31
3046,2016-06-01,8.218367346938773,18.585416666666667,3.048979591836733,2016,6,1
3047,2016-06-02,8.245833333333332,18.470833333333328,1.1959183673469393,2016,6,2
3048,2016-06-03,9.20204081632653,18.616326530612245,1.004255319148936,2016,6,3
3049,2016-06-04,10.853061224489792,17.887755102040817,12.824489795918371,2016,6,4
3050,2016-06-05,11.126530612244899,17.80408163265306,31.55000000000001,2016,6,5
3051,2016-06-06,10.193877551020408,17.475510204081626,17.848979591836738,2016,6,6
3052,2016-06-07,10.357142857142856,17.546938775510206,4.922448979591836,2016,6,7
3053,2016-06-08,9.951020408163263,17.86734693877551,2.6612244897959183,2016,6,8
3054,2016-06-09,10.975510204081633,18.900000000000006,2.904081632653062,2016,6,9
3055,2016-06-10,10.138775510204082,18.095918367346943,2.073469387755102,2016,6,10
3056,2016-06-11,8.716326530612246,17.320833333333336,1.483673469387755,2016,6,11
3057,2016-06-12,6.997916666666666,16.926530612244896,0.19183673469387755,2016,6,12
3058,2016-06-13,6.56530612244898,17.147916666666667,2.716326530612245,2016,6,13
3059,2016-06-14,7.6375,18.97916666666666,1.1437499999999998,2016,6,14
3060,2016-06-15,7.395833333333331,18.849999999999998,1.347916666666667,2016,6,15
3061,2016-06-16,8.2375,18.248979591836733,1.1061224489795918,2016,6,16
3062,2016-06-17,9.742857142857144,17.82244897959183,2.1,2016,6,17
3063,2016-06-18,10.381632653061224,17.54285714285714,3.585714285714285,2016,6,18
3064,2016-06-19,10.048979591836737,16.993877551020407,2.3183673469387753,2016,6,19
3065,2016-06-20,10.585714285714287,17.039583333333333,16.330612244897956,2016,6,20
3066,2016-06-21,9.93265306122449,16.524489795918367,2.7632653061224492,2016,6,21
3067,2016-06-22,10.314285714285713,17.555102040816323,3.4326530612244897,2016,6,22
3068,2016-06-23,9.54081632653061,16.387755102040817,3.5354166666666664,2016,6,23
3069,2016-06-24,8.281632653061223,15.191836734693878,5.937499999999999,2016,6,24
3070,2016-06-25,5.648979591836735,14.765306122448978,2.089795918367347,2016,6,25
3071,2016-06-26,4.763265306122449,14.479591836734699,1.3061224489795917,2016,6,26
3072,2016-06-27,6.5,14.867346938775508,0.5346938775510205,2016,6,27
3073,2016-06-28,6.448979591836734,16.820408163265306,0.806122448979592,2016,6,28
3074,2016-06-29,6.487755102040817,17.222448979591842,2.3489795918367347,2016,6,29
3075,2016-06-30,6.326530612244898,16.032653061224487,0.7285714285714286,2016,6,30
3076,2016-07-01,6.648979591836735,16.275510204081634,3.1163265306122443,2016,7,1
3077,2016-07-02,7.057142857142856,17.03191489361702,0.5836734693877551,2016,7,2
3078,2016-07-03,6.4361702127659575,16.912244897959184,1.0604166666666668,2016,7,3
3079,2016-07-04,6.93469387755102,15.193877551020412,0.9693877551020408,2016,7,4
3080,2016-07-05,7.270833333333332,15.631914893617022,3.4083333333333328,2016,7,5
3081,2016-07-06,7.850000000000002,15.9734693877551,3.99375,2016,7,6
3082,2016-07-07,8.922448979591838,16.518367346938774,4.251020408163264,2016,7,7
3083,2016-07-08,8.781632653061223,16.689795918367352,4.499999999999999,2016,7,8
3084,2016-07-09,7.018367346938776,16.924489795918365,3.887755102040817,2016,7,9
3085,2016-07-10,8.259183673469384,16.861224489795912,4.054166666666666,2016,7,10
3086,2016-07-11,9.751020408163267,17.622448979591834,3.0653061224489786,2016,7,11
3087,2016-07-12,9.404166666666665,15.622448979591839,2.28125,2016,7,12
3088,2016-07-13,6.383673469387754,14.038775510204083,2.642857142857143,2016,7,13
3089,2016-07-14,5.079591836734694,15.342857142857142,0.5653061224489797,2016,7,14
3090,2016-07-15,6.179591836734695,16.295918367346935,1.4755102040816328,2016,7,15
3091,2016-07-16,6.1999999999999975,17.302040816326528,1.5122448979591836,2016,7,16
3092,2016-07-17,6.920833333333331,18.148979591836735,3.9306122448979597,2016,7,17
3093,2016-07-18,7.77551020408163,19.628571428571426,1.5877551020408163,2016,7,18
3094,2016-07-19,9.959183673469388,19.79387755102041,1.1625000000000003,2016,7,19
3095,2016-07-20,11.087499999999999,18.818749999999998,5.224489795918366,2016,7,20
3096,2016-07-21,10.200000000000003,19.412499999999998,6.1499999999999995,2016,7,21
3097,2016-07-22,11.032653061224488,20.427083333333336,3.8755102040816323,2016,7,22
3098,2016-07-23,9.648979591836733,15.987500000000004,5.487755102040817,2016,7,23
3099,2016-07-24,5.408163265306121,14.541666666666664,0.6326530612244898,2016,7,24
3100,2016-07-25,6.502040816326533,16.291836734693874,2.8020408163265302,2016,7,25
3101,2016-07-26,7.281632653061225,15.899999999999999,2.877551020408164,2016,7,26
3102,2016-07-27,7.975510204081637,16.642857142857146,2.63265306122449,2016,7,27
3103,2016-07-28,7.22857142857143,17.561224489795922,0.44693877551020406,2016,7,28
3104,2016-07-29,7.314285714285715,17.952083333333334,0.45416666666666666,2016,7,29
3105,2016-07-30,7.491666666666666,17.76122448979592,0.9469387755102043,2016,7,30
3106,2016-07-31,8.491666666666669,18.56530612244898,1.9040816326530614,2016,7,31
3107,2016-08-01,7.975510204081633,16.60204081632653,1.3510204081632653,2016,8,1
3108,2016-08-02,7.153061224489796,16.19583333333333,3.2897959183673473,2016,8,2
3109,2016-08-03,7.464583333333334,15.760416666666664,4.0469387755102035,2016,8,3
3110,2016-08-04,7.451020408163266,16.087500000000002,7.218367346938778,2016,8,4
3111,2016-08-05,5.477551020408161,16.202083333333334,2.202040816326531,2016,8,5
3112,2016-08-06,6.257142857142858,16.716666666666665,0.6510204081632652,2016,8,6
3113,2016-08-07,7.155102040816328,17.589583333333334,2.063265306122449,2016,8,7
